report_type,report_year,country,reform_title,reform_description,reform_year,coder,model_reasoning,precision,modified_precision,recall,total_recall,years identified,RA year count,claude-sonnet-4-6,year_match_claude,gemini-3.1-pro,year_match_gemini,chatgpt-5.5,year_match_chatgpt,reform_id
WBSAR_Guatemala,1976,Guatemala,Second Education Project – Secondary and Agricultural Education Expansion,"World Bank-financed project providing US$14.5 million to construct and equip 11 new lower secondary schools, 2 combined upper and lower secondary schools, 2 common facilities centers, and 2 experimental agricultural training schools; provide teacher and administrator training for approximately 700 staff; and deliver technical assistance and fellowships to implement a pre-vocational curriculum and improve education planning and administration.",1976,claude-sonnet-4-6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,First Education Project,"A World Bank-financed project that constructed 14 new secondary schools, established a secondary teacher training institution at San Carlos University (EFPEM), and expanded facilities at the Agricultural Technical Institute (ITA) to develop pre-vocational secondary education.",1968,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,1975-1979 Education Plan,"A national education plan that significantly increases capital investment in education and outlines new programs for expanding and improving primary, secondary, and non-formal education.",1975,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Establishment of the Department of Curriculum Development,"Creation of a Department of Curriculum Development within the Ministry of Education to plan qualitative aspects of education, including curriculum reform and teacher training.",1975,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Lower Secondary Curriculum Reform,Implementation of an improved curriculum for lower secondary schools to address prior deficiencies and develop pre-vocational education.,1975,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Inter-Ministerial Non-Formal Education Committee,Establishment of an inter-ministerial committee to coordinate and oversee non-formal education programs.,1975,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Second Education Project,"A World Bank-assisted project to expand pre-vocational secondary education by constructing new secondary schools and common facilities centers, establishing experimental agricultural training schools, and providing extensive teacher and administrator training.",1976,gemini-3.1-pro,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,First Education Project,"World Bank-financed government project to construct and equip 14 secondary schools, establish a secondary teacher training institution at San Carlos University, expand the Agricultural Technical Institute, develop pre-vocational secondary education, train teachers, and increase agricultural technician supply.",1968,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,1975-1979 Development Plan for Education Science and Culture,"National education plan prepared by the National Planning Council to expand and improve education, including primary and non-formal education, and to increase recurrent and capital allocations for education.",1975,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Department of Curriculum Development,"Creation of a Ministry of Education department responsible for planning qualitative aspects of education, including curriculum reform and teacher training, and supervising educational aspects of the Bank project.",1975,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,National Non-Formal Education Committee,Establishment of an inter-ministerial national committee to coordinate and support non-formal education programs.,1975,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Lower Secondary Pre-Vocational Curriculum Reform,"Introduction of a new lower secondary curriculum outline allocating class periods to industrial, agricultural, commercial, and home economics subjects for both girls and boys.",1975,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Non-Formal Education Modules Program,"Creation of four new non-formal training programs corresponding roughly to grades 1-4, 5-9, 10-12, and higher education, including mixed-media education in agriculture, health, and community development.",1975,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Second Education Project Secondary School Reform,"World Bank-supported project to expand and improve lower and upper secondary education through new schools, extensions, equipment, and implementation of pre-vocational curricula outside Guatemala City and in selected existing schools.",1976,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Common Facilities Centers,"Creation of two shared secondary education facilities in Guatemala City to provide science laboratories, practical-subject workshops, and non-formal training facilities for nearby schools and communities.",1976,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Experimental Agricultural Training Schools,"Creation of two experimental agricultural training schools in the western highlands and northern regions to train lower middle-level agricultural technicians, principally rural Indian youths, through a new three-year course and short farmer-training courses.",1976,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Guatemala,1976,Guatemala,Project Teacher and Administrator Training Program,"Introduction of in-service and pre-service training for about 600 practical-subject teachers and about 100 school directors, supervisors, and non-formal education coordinators to staff project schools and build permanent teacher-training capacity.",1976,chatgpt-5.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,Establishment of the National Pedagogical Institute (IPN),The National Pedagogical Institute (IPN) has been established with French assistance.,,Esther,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,Establishment of the National Pedagogical Institute (IPN),Creation of the Institut Pédagogique National with French assistance to develop primary education curricula prepare learning and teaching aids including textbooks and literacy materials develop appropriate education technology and organize retraining and upgrading courses for teachers education administrators supervisors and school directors.,1975,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,First Education Project – Rural Basic Schools and Community Learning Centers,Construction of 65 new rural basic schools serving Grades 1-4 in a restructured four-year course providing basic education to approximately 17400 school-age children and literacy and training opportunities to 3000-4000 out-of-school youths and adults. Centers also serve as community learning centers for ONAAC functional literacy and other community development activities.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,First Education Project – Urban Primary Schools and Community Learning Centers,Construction of 10 new urban primary schools serving Grades 1-6 providing basic education to approximately 5400 school-age children and literacy and training opportunities to 1500-2500 out-of-school youths and adults. Centers also function as community learning centers.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,First Education Project – Primary Teacher Training College Expansion and Construction,Expansion of one existing primary teacher training college in Port-au-Prince and construction of two new colleges in Gonaives and Cap Haitien replacing small obsolete colleges. Enrollment capacity expanded from 400 to 720 students with a revised curriculum training teachers in the dual role of teacher and community development agent.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,First Education Project – ONAAC Literacy and Community Program Equipment,Provision of equipment valued at US$0.4 million to central and regional offices of the National Literacy and Community Development Office (ONAAC) to improve supervision and counseling services to village literacy centers and enhance functional literacy programs.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,Rural Primary School Restructuring – Four-Year Satellite School Network,Government adoption of a proposal by the Department of Agriculture to establish a network of small neighborhood four-year basic schools (Grades 1-4) to serve as satellite schools to six-grade centralized schools replacing the ineffective seven-year rural primary structure.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,Reduction of Rural Teacher Pre-Service Training Course,Government decision to reduce the rural teacher pre-service training course from three years to two years to accelerate teacher output and effect economies while maintaining training quality through adjusted program content.,1976,claude-sonnet-4-6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Haiti,1976,Haiti,First Education Project,"An IDA-financed project introducing systemic changes, including the establishment of community learning centers, the restructuring of the rural basic education course to four years, and the reform of primary teacher training with a revised curriculum preparing teachers for a dual role as educators and community development agents.",1976,gemini-3.1-pro,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
